ReturnID,OrderID,ReturnDate,ProductID,CustomerID,ReturnReason,RefundAmount,Resolution
702211,531405,2024-05-03,1005,21444,Changed mind,571.19,Replaced
702212,531414,2023-01-31,1026,21726,Damaged,146.3,Refunded
702213,531433,2024-09-06,1004,22000,Wrong item,608.43,Replaced
702214,531436,2023-11-16,1014,21295,Wrong item,221.74,Replaced
702215,531466,2024-05-19,1032,21808,Late delivery,622.37,Replaced
702216,531475,2023-05-09,1028,20285,Wrong item,255.97,Refunded
702217,531481,2025-04-17,1009,21646,Changed mind,179.53,Refunded
702218,531488,2024-01-26,1019,22010,Changed mind,311.9,Refunded
702219,531505,2024-06-18,1037,20102,Changed mind,735.14,Replaced
702220,531561,2025-10-15,1037,21898,Damaged,606.53,Replaced
702221,531562,2023-02-04,1021,20205,Damaged,1098.78,Replaced
702222,531567,2025-05-29,1016,20664,Quality issue,564.29,Refunded
702223,531589,2025-10-08,1037,21922,Changed mind,237.37,Refunded
702224,531592,2023-03-15,1011,21790,Late delivery,263.01,Refunded
702225,531609,2023-12-09,1034,20695,Wrong item,86.32,Replaced
702226,531617,2025-11-14,1018,20879,Changed mind,273.2,Refunded
702227,531624,2024-04-09,1005,20568,Wrong item,134.02,Refunded
702228,531625,2025-01-11,1007,20959,Quality issue,28.99,Replaced
702229,531649,2025-01-22,1017,21989,Changed mind,574.71,Replaced
702230,531656,2024-10-11,1008,22230,Late delivery,237.56,Replaced
702231,531691,2023-07-30,1011,21310,Damaged,458.23,Refunded
702232,531699,2025-03-08,1037,20225,Changed mind,302.52,Replaced
702233,531704,2024-03-25,1005,21063,Quality issue,137.82,Refunded
702234,531719,2025-07-31,1036,21938,Late delivery,158.71,Refunded
702235,531742,2025-06-07,1005,21660,Wrong item,161.02,Refunded
702236,531750,2025-01-05,1037,21291,Damaged,266.65,Refunded
702237,531769,2025-08-17,1023,20392,Late delivery,91.11,Refunded
702238,531797,2025-01-27,1026,21498,Changed mind,256.23,Replaced
702239,531812,2024-06-07,1009,22383,Changed mind,70.1,Replaced
702240,531817,2025-03-31,1033,22063,Changed mind,560.79,Replaced
702241,531873,2023-10-12,1013,22433,Wrong item,390.23,Replaced
702242,531878,2024-05-26,1040,21133,Wrong item,214.84,Refunded
702243,531888,2023-02-01,1007,22168,Wrong item,29.75,Refunded
702244,531892,2025-11-10,1031,21099,Late delivery,606.15,Replaced
702245,531898,2024-06-15,1006,20023,Quality issue,150.1,Replaced
702246,531921,2024-02-08,1036,21115,Wrong item,85.17,Replaced
702247,531929,2024-06-26,1012,21501,Damaged,120.01,Refunded
702248,531930,2023-10-02,1017,20421,Wrong item,170.38,Replaced
702249,531933,2025-03-19,1037,21771,Changed mind,522.34,Refunded
702250,531989,2023-02-25,1020,20525,Wrong item,294.93,Refunded
702251,531999,2025-05-06,1020,21005,Late delivery,1045.27,Replaced
702252,532017,2025-02-13,1029,22353,Wrong item,81.76,Refunded
702253,532018,2024-11-22,1004,21726,Quality issue,336.95,Refunded
702254,532028,2024-03-06,1029,20435,Changed mind,79.86,Refunded
702255,532048,2024-03-21,1030,21049,Changed mind,235.14,Replaced
702256,532055,2023-02-18,1020,22384,Wrong item,647.3,Replaced
702257,532060,2023-10-25,1012,22090,Late delivery,114.73,Refunded
702258,532105,2024-05-14,1040,21430,Quality issue,485.83,Refunded
702259,532106,2025-07-20,1029,21800,Quality issue,62.11,Refunded
702260,532111,2023-03-27,1001,22383,Damaged,239.69,Replaced
702261,532130,2023-03-25,1006,20435,Quality issue,105.35,Refunded
702262,532156,2023-09-24,1032,21326,Changed mind,470.46,Replaced
702263,532160,2025-09-03,1026,20265,Changed mind,104.41,Replaced
702264,532169,2024-07-15,1019,22030,Late delivery,260.51,Refunded
702265,532183,2025-12-24,1028,21245,Damaged,242.62,Replaced
702266,532242,2024-03-19,1034,21251,Damaged,247.7,Replaced
702267,532254,2024-11-27,1015,20068,Changed mind,913.43,Replaced
702268,532266,2023-07-04,1037,22492,Late delivery,255.14,Refunded
702269,532270,2023-08-11,1004,22296,Wrong item,265.96,Refunded
702270,532274,2025-10-04,1005,22198,Late delivery,134.04,Refunded
702271,532313,2023-10-09,1040,21365,Changed mind,94.47,Refunded
702272,532353,2024-03-08,1002,22468,Damaged,548.24,Refunded
702273,532358,2024-05-11,1011,21738,Quality issue,543.22,Replaced
702274,532364,2025-10-08,1009,21682,Damaged,92.99,Refunded
702275,532375,2023-03-09,1007,22085,Quality issue,115.96,Refunded
702276,532385,2024-01-15,1027,21359,Quality issue,124.4,Refunded
702277,532389,2025-05-24,1027,22153,Damaged,308.87,Replaced
702278,532397,2023-08-31,1032,20747,Damaged,180.05,Refunded
702279,532403,2025-07-21,1004,21260,Changed mind,1132.91,Refunded
702280,532416,2024-12-04,1039,20732,Changed mind,678.66,Refunded
702281,532419,2025-04-25,1037,20070,Quality issue,1108.7,Refunded
702282,532428,2024-02-22,1014,21702,Changed mind,47.49,Replaced
702283,532438,2024-08-11,1030,20189,Damaged,142.68,Replaced
702284,532453,2025-09-10,1017,21452,Quality issue,580.02,Replaced
702285,532456,2024-07-03,1040,22143,Late delivery,306.48,Refunded
702286,532469,2024-07-30,1033,20518,Changed mind,328.96,Replaced
702287,532472,2024-01-06,1019,22458,Damaged,712.55,Refunded
702288,532483,2023-08-14,1036,21267,Wrong item,154.06,Refunded
702289,532486,2025-01-24,1032,22193,Damaged,604.92,Replaced
702290,532487,2023-05-30,1001,21436,Quality issue,213.76,Refunded
702291,532496,2025-09-08,1006,20653,Changed mind,239.47,Refunded
702292,532500,2024-09-14,1028,22074,Late delivery,248.1,Replaced
702293,532514,2024-04-28,1039,20179,Damaged,1322.35,Refunded
702294,532519,2024-10-26,1030,20577,Wrong item,83.64,Refunded
702295,532535,2023-05-30,1013,20283,Wrong item,561.15,Replaced
702296,532551,2024-02-07,1011,21031,Quality issue,332.05,Replaced
702297,532560,2025-03-22,1009,21541,Damaged,309.08,Refunded
702298,532604,2023-06-27,1014,20334,Damaged,157.78,Refunded
702299,532609,2023-02-16,1020,22494,Damaged,1044.83,Replaced
702300,532611,2025-08-18,1007,20219,Quality issue,90.12,Refunded
702301,532613,2023-03-04,1013,21046,Quality issue,349.94,Replaced
702302,532626,2024-11-12,1021,21885,Damaged,198.16,Refunded
702303,532630,2023-11-15,1013,22277,Quality issue,753.89,Refunded
702304,532639,2025-09-27,1032,20302,Changed mind,244.34,Replaced
702305,532651,2023-04-15,1035,20866,Quality issue,106.67,Refunded
702306,532654,2025-06-11,1002,22376,Damaged,117.71,Refunded
702307,532667,2023-02-02,1007,21715,Quality issue,22.15,Replaced
702308,532676,2024-04-24,1027,20376,Late delivery,82.27,Refunded
702309,532678,2025-04-12,1017,20907,Changed mind,220.55,Replaced
702310,532695,2024-10-27,1025,21044,Changed mind,256.2,Refunded
702311,532713,2025-01-12,1033,21845,Quality issue,338.77,Refunded
702312,532791,2024-02-01,1013,21857,Wrong item,307.9,Replaced
702313,532795,2023-05-04,1018,22043,Wrong item,222.5,Replaced
702314,532813,2024-04-09,1012,22496,Wrong item,246.85,Replaced
702315,532816,2025-05-07,1008,21332,Changed mind,596.57,Replaced
702316,532822,2025-07-01,1015,22188,Wrong item,290.47,Refunded
702317,532830,2023-04-23,1017,20309,Damaged,392.6,Replaced
702318,532844,2024-06-03,1012,21698,Wrong item,285.74,Refunded
702319,532859,2023-11-24,1007,20926,Damaged,34.03,Replaced
702320,532865,2025-06-27,1008,21360,Late delivery,218.98,Refunded
702321,532889,2023-11-16,1036,20775,Changed mind,67.32,Refunded
702322,532892,2024-05-06,1013,21869,Changed mind,967.5,Replaced
702323,532902,2023-10-27,1009,20316,Changed mind,163.27,Refunded
702324,532969,2023-05-09,1005,20596,Wrong item,170.52,Refunded
702325,532987,2024-12-03,1021,21148,Wrong item,277.9,Replaced
702326,532989,2023-07-11,1003,22164,Wrong item,463.13,Refunded
702327,533004,2025-05-03,1039,20045,Changed mind,302.61,Replaced
702328,533008,2024-12-31,1038,21016,Changed mind,492.97,Refunded
702329,533020,2023-07-19,1029,20920,Damaged,87.49,Replaced
702330,533021,2025-02-21,1029,20168,Damaged,146.98,Refunded
702331,533054,2023-06-19,1024,20181,Wrong item,120.44,Replaced
702332,533058,2024-08-19,1019,21507,Damaged,500.96,Refunded
702333,533060,2024-07-21,1003,21438,Changed mind,532.21,Refunded
702334,533079,2023-08-30,1015,20977,Wrong item,1407.57,Replaced
702335,533116,2023-12-19,1037,21382,Wrong item,695.44,Refunded
702336,533149,2023-08-19,1018,21953,Damaged,203.76,Refunded
702337,533150,2024-12-04,1035,21227,Late delivery,105.88,Refunded
702338,533178,2024-05-05,1023,20910,Quality issue,47.0,Replaced
702339,533189,2023-02-02,1032,22009,Wrong item,225.23,Refunded
702340,533210,2024-11-22,1008,21173,Damaged,234.83,Refunded
702341,533213,2023-04-06,1002,21775,Late delivery,91.53,Replaced
702342,533225,2024-04-17,1015,20865,Quality issue,1105.21,Replaced
702343,533248,2025-07-13,1026,22165,Damaged,456.66,Refunded
702344,533268,2025-04-21,1014,21005,Damaged,141.02,Refunded
702345,533272,2025-12-08,1032,20078,Changed mind,378.8,Refunded
702346,533296,2025-07-27,1008,20356,Late delivery,442.5,Refunded
702347,533308,2025-01-01,1039,21873,Late delivery,847.33,Replaced
702348,533315,2025-09-28,1021,21552,Damaged,249.87,Replaced
702349,533318,2025-04-17,1037,21761,Wrong item,548.93,Refunded
702350,533321,2025-03-07,1029,21858,Quality issue,86.25,Refunded
702351,533347,2024-06-30,1033,22035,Late delivery,257.19,Replaced
702352,533349,2023-12-06,1021,20857,Wrong item,402.4,Replaced
702353,533351,2025-11-25,1026,20732,Changed mind,147.05,Replaced
702354,533361,2023-04-08,1016,20940,Wrong item,338.49,Replaced
702355,533363,2025-08-22,1012,21890,Wrong item,110.56,Replaced
702356,533378,2024-11-30,1034,20216,Late delivery,103.05,Replaced
702357,533388,2025-09-08,1025,20243,Quality issue,383.64,Refunded
702358,533392,2024-12-24,1027,21270,Late delivery,501.18,Refunded
702359,533429,2024-05-04,1027,22135,Damaged,95.03,Replaced
702360,533439,2025-09-07,1017,21977,Changed mind,341.01,Replaced
702361,533440,2025-10-17,1011,22174,Wrong item,886.25,Refunded
702362,533443,2024-01-05,1002,22129,Quality issue,111.78,Refunded
702363,533456,2023-07-17,1003,21173,Damaged,290.77,Replaced
702364,533479,2023-03-07,1017,21873,Damaged,218.84,Refunded
702365,533487,2025-04-10,1032,20670,Wrong item,163.45,Replaced
702366,533492,2025-05-01,1031,21223,Late delivery,374.02,Refunded
702367,533509,2023-09-12,1005,20429,Changed mind,459.42,Replaced
702368,533563,2025-08-07,1010,20937,Late delivery,841.91,Replaced
702369,533578,2023-11-01,1040,21074,Late delivery,92.32,Refunded
702370,533591,2024-10-10,1001,20661,Wrong item,204.57,Refunded
702371,533618,2023-11-28,1029,20641,Damaged,300.71,Refunded
702372,533660,2023-06-22,1028,20446,Quality issue,921.89,Replaced
702373,533675,2023-04-17,1014,21887,Wrong item,42.89,Replaced
702374,533680,2024-06-06,1002,21832,Late delivery,312.99,Replaced
702375,533691,2024-07-21,1010,21100,Quality issue,270.01,Refunded
702376,533702,2025-05-08,1004,20099,Changed mind,1310.39,Refunded
702377,533732,2023-12-30,1025,22101,Late delivery,195.64,Refunded
702378,533737,2024-10-24,1033,22328,Quality issue,274.52,Replaced
702379,533744,2023-04-13,1036,21039,Late delivery,164.55,Replaced
702380,533746,2025-08-12,1029,20222,Quality issue,74.31,Replaced
702381,533786,2023-09-27,1001,22024,Changed mind,453.39,Refunded
702382,533818,2023-01-18,1033,20808,Quality issue,225.22,Replaced
702383,533840,2024-05-25,1005,21587,Damaged,136.02,Replaced
702384,533842,2023-05-08,1035,21045,Damaged,217.52,Replaced
702385,533854,2025-09-28,1025,21446,Quality issue,406.46,Replaced
702386,533870,2023-12-30,1026,22247,Quality issue,150.62,Replaced
702387,533876,2025-06-15,1038,20005,Changed mind,911.64,Replaced
702388,533902,2025-04-12,1006,21716,Changed mind,95.39,Refunded
702389,533906,2024-12-26,1028,21866,Changed mind,749.98,Refunded
702390,533918,2023-11-06,1002,21218,Late delivery,321.72,Replaced
702391,533961,2025-02-19,1013,20940,Wrong item,1237.07,Replaced
702392,534007,2023-03-12,1037,21253,Wrong item,988.58,Refunded
702393,534018,2023-12-11,1013,21498,Damaged,284.17,Replaced
702394,534025,2023-01-26,1006,20846,Damaged,216.05,Replaced
702395,534028,2023-01-22,1014,20529,Late delivery,51.75,Replaced
702396,534071,2023-08-11,1018,21841,Quality issue,416.8,Replaced
702397,534101,2023-07-28,1038,20768,Damaged,200.73,Refunded
702398,534103,2024-10-27,1007,20268,Quality issue,25.83,Refunded
702399,534168,2023-09-05,1034,21887,Changed mind,99.57,Replaced
702400,534202,2024-02-01,1006,22004,Late delivery,279.41,Refunded
702401,534224,2023-09-25,1040,20693,Changed mind,86.93,Replaced
702402,534226,2025-02-12,1022,20438,Quality issue,77.37,Refunded
702403,534230,2024-04-30,1022,21089,Quality issue,345.29,Replaced
702404,534239,2024-01-11,1007,20191,Changed mind,24.47,Replaced
702405,534254,2024-07-26,1021,20819,Damaged,452.21,Refunded
702406,534274,2025-02-05,1037,21493,Wrong item,262.45,Replaced
702407,534276,2024-02-16,1016,22261,Late delivery,308.58,Replaced
702408,534321,2024-08-30,1029,20769,Damaged,90.06,Replaced
702409,534335,2024-06-01,1024,21206,Quality issue,214.79,Replaced
702410,534351,2024-07-19,1003,21791,Changed mind,304.32,Replaced
702411,534357,2025-12-06,1040,20001,Late delivery,127.65,Replaced
702412,534381,2023-02-06,1030,20580,Late delivery,169.2,Replaced
702413,534389,2024-07-16,1020,20919,Changed mind,272.75,Replaced
702414,534397,2023-12-15,1027,20065,Wrong item,96.12,Replaced
702415,534404,2023-08-02,1027,21702,Changed mind,157.42,Replaced
702416,534406,2024-10-01,1012,20781,Wrong item,104.05,Replaced
702417,534419,2025-11-19,1028,21274,Late delivery,221.27,Refunded
702418,534444,2025-05-04,1028,20762,Damaged,711.17,Replaced
702419,534453,2024-04-12,1030,20377,Late delivery,125.35,Refunded
702420,534465,2025-09-10,1034,21692,Quality issue,373.19,Replaced
702421,534470,2024-04-08,1025,21766,Wrong item,389.32,Replaced
702422,534498,2025-05-23,1007,22041,Damaged,27.12,Refunded
702423,534508,2025-06-27,1020,21567,Quality issue,277.08,Refunded
702424,534518,2024-01-28,1019,22379,Changed mind,587.66,Replaced
702425,534568,2024-05-03,1024,22371,Changed mind,270.82,Refunded
702426,534569,2024-05-12,1013,20473,Damaged,655.75,Replaced
702427,534574,2023-02-02,1008,21889,Late delivery,218.37,Refunded
702428,534589,2023-12-25,1007,22454,Damaged,29.66,Replaced
702429,534596,2025-04-16,1002,21653,Wrong item,311.33,Refunded
702430,534636,2023-10-12,1034,20826,Wrong item,81.32,Refunded
702431,534641,2023-11-07,1011,20261,Changed mind,342.96,Refunded
702432,534674,2024-08-05,1003,20051,Changed mind,237.42,Replaced
702433,534675,2025-08-25,1022,20456,Wrong item,182.91,Refunded
702434,534687,2025-02-06,1034,22387,Changed mind,83.62,Refunded
702435,534696,2025-03-30,1031,21325,Changed mind,1041.53,Refunded
702436,534712,2025-03-30,1009,21487,Quality issue,72.07,Refunded
702437,534718,2025-11-16,1024,22379,Damaged,103.5,Refunded
702438,534743,2024-06-18,1011,20364,Damaged,647.93,Refunded
702439,534767,2025-06-17,1034,21795,Late delivery,179.63,Refunded
702440,534857,2024-10-15,1021,21809,Damaged,238.3,Refunded
702441,534888,2024-10-05,1033,21349,Quality issue,313.46,Replaced
702442,534933,2023-06-24,1008,21349,Wrong item,685.62,Refunded
702443,534954,2024-02-02,1040,20304,Late delivery,72.74,Refunded
702444,535001,2025-06-14,1039,21582,Damaged,382.99,Refunded
702445,535009,2025-07-02,1032,20218,Late delivery,911.13,Replaced
702446,535058,2023-11-22,1017,21382,Damaged,602.77,Refunded
702447,535062,2025-09-26,1023,20508,Late delivery,85.15,Refunded
702448,535069,2024-08-29,1035,21806,Wrong item,311.97,Replaced
702449,535096,2023-02-09,1020,21234,Changed mind,287.39,Replaced
702450,535151,2023-12-18,1008,21492,Changed mind,949.8,Refunded
702451,535154,2023-05-25,1027,21303,Wrong item,240.22,Refunded
702452,535165,2023-06-12,1040,21091,Quality issue,212.75,Replaced
702453,535228,2023-06-23,1028,21737,Wrong item,1089.8,Refunded
702454,535232,2023-07-26,1024,20737,Late delivery,56.02,Refunded
702455,535235,2025-03-17,1017,22493,Damaged,220.59,Replaced
702456,535242,2025-05-21,1027,22113,Quality issue,217.98,Refunded
702457,535261,2023-06-25,1001,21623,Changed mind,271.97,Refunded
702458,535262,2025-09-04,1016,21105,Changed mind,1123.51,Replaced
702459,535266,2023-11-02,1024,22263,Wrong item,127.6,Refunded
702460,535282,2023-05-30,1013,21668,Changed mind,328.89,Refunded
702461,535297,2025-04-13,1014,22204,Wrong item,92.46,Replaced
702462,535309,2025-12-15,1033,21360,Damaged,226.57,Refunded
702463,535361,2023-03-23,1023,20662,Late delivery,39.75,Replaced
702464,535406,2023-02-03,1040,21960,Damaged,99.55,Replaced
702465,535430,2025-09-14,1037,20441,Quality issue,326.44,Replaced
702466,535446,2023-07-25,1013,22460,Wrong item,297.74,Replaced
702467,535459,2025-12-26,1024,22372,Quality issue,62.7,Refunded
702468,535496,2025-07-07,1030,20120,Damaged,63.52,Refunded
702469,535504,2024-06-04,1012,20351,Changed mind,270.45,Replaced
702470,535513,2023-07-15,1002,20601,Quality issue,123.83,Refunded
702471,535524,2023-06-23,1018,21289,Damaged,386.08,Replaced
702472,535552,2024-10-18,1040,21034,Changed mind,99.58,Replaced
702473,535553,2024-12-18,1008,22310,Quality issue,233.2,Replaced
702474,535563,2023-01-27,1031,20461,Changed mind,287.78,Replaced
702475,535578,2025-11-23,1026,20397,Wrong item,148.4,Replaced
702476,535590,2023-07-09,1011,20586,Wrong item,632.5,Replaced
702477,535592,2025-08-17,1017,22413,Changed mind,654.58,Replaced
702478,535627,2023-09-19,1010,20340,Damaged,525.76,Replaced
702479,535660,2025-10-22,1036,20111,Changed mind,301.37,Refunded
702480,535669,2025-03-15,1036,20814,Wrong item,209.5,Replaced
702481,535677,2025-11-11,1034,20120,Wrong item,80.51,Replaced
702482,535681,2025-10-08,1025,20932,Quality issue,490.46,Refunded
702483,535705,2023-08-02,1030,21381,Late delivery,66.18,Refunded
702484,535744,2024-07-04,1003,20170,Quality issue,252.93,Refunded
702485,535781,2024-10-26,1040,22383,Late delivery,626.28,Replaced
702486,535789,2025-02-07,1006,20141,Changed mind,354.2,Replaced
702487,535811,2024-06-12,1015,21367,Wrong item,262.29,Replaced
702488,535821,2025-01-30,1019,20947,Quality issue,285.27,Replaced
702489,535837,2024-06-13,1014,22153,Quality issue,108.78,Refunded
702490,535867,2024-08-19,1039,21204,Late delivery,329.08,Replaced
702491,535880,2024-10-28,1014,20069,Quality issue,46.94,Refunded
702492,535915,2025-11-07,1020,21383,Wrong item,575.6,Replaced
702493,535923,2024-01-31,1016,21064,Quality issue,282.65,Replaced
702494,535929,2024-02-07,1011,22299,Changed mind,1003.96,Replaced
702495,535969,2023-09-06,1032,21322,Late delivery,216.38,Refunded
702496,535974,2025-03-29,1023,21357,Wrong item,49.58,Refunded
702497,535982,2024-10-25,1003,20175,Damaged,227.44,Replaced
702498,535993,2024-03-06,1009,21757,Quality issue,101.64,Replaced
702499,536012,2025-03-19,1009,21392,Late delivery,100.47,Replaced
702500,536044,2023-02-21,1001,22428,Quality issue,675.05,Replaced
702501,536059,2024-09-16,1037,20799,Late delivery,347.15,Refunded
702502,536062,2025-08-12,1034,22047,Changed mind,75.42,Replaced
702503,536067,2023-11-19,1036,21669,Changed mind,86.78,Replaced
702504,536093,2023-04-27,1023,20859,Quality issue,46.52,Replaced
702505,536110,2023-06-27,1014,20746,Wrong item,57.89,Refunded
702506,536115,2024-04-13,1028,20028,Quality issue,197.73,Replaced
702507,536118,2025-04-14,1028,20353,Damaged,381.27,Replaced
702508,536130,2025-09-24,1020,20240,Quality issue,555.01,Replaced
702509,536134,2025-02-05,1038,21328,Changed mind,403.04,Replaced
702510,536167,2024-11-21,1010,22124,Damaged,776.92,Replaced
702511,536243,2025-09-03,1021,20267,Wrong item,431.24,Replaced
702512,536253,2025-06-22,1021,22126,Quality issue,540.25,Refunded
702513,536285,2024-04-18,1023,20672,Changed mind,44.45,Refunded
702514,536292,2025-02-23,1033,21049,Quality issue,913.57,Refunded
702515,536307,2025-10-16,1003,20586,Changed mind,1120.26,Refunded
702516,536310,2024-02-04,1008,20966,Late delivery,679.89,Replaced
702517,536313,2024-12-01,1033,21354,Damaged,251.43,Refunded
702518,536319,2023-02-14,1021,21909,Changed mind,635.07,Refunded
702519,536375,2023-06-27,1034,21137,Wrong item,89.16,Refunded
702520,536393,2023-09-02,1037,22164,Quality issue,668.58,Replaced
702521,536412,2025-06-14,1019,21759,Changed mind,1430.93,Replaced
702522,536413,2025-07-06,1011,21502,Quality issue,496.79,Replaced
702523,536414,2023-11-12,1024,21451,Changed mind,180.94,Replaced
702524,536420,2024-07-30,1009,22468,Wrong item,78.29,Refunded
702525,536421,2024-01-05,1029,20114,Damaged,75.4,Refunded
702526,536449,2024-10-21,1010,22389,Changed mind,460.04,Refunded
702527,536451,2025-09-11,1032,21349,Late delivery,430.96,Replaced
702528,536453,2024-07-11,1037,21260,Quality issue,277.39,Refunded
702529,536456,2025-11-13,1011,20919,Damaged,278.46,Refunded
702530,536457,2024-12-22,1040,21920,Quality issue,304.48,Refunded
702531,536469,2024-06-17,1005,20123,Changed mind,473.88,Refunded
702532,536474,2024-06-22,1036,21502,Late delivery,92.82,Refunded
702533,536480,2025-09-09,1010,21829,Quality issue,591.22,Refunded
702534,536482,2024-05-29,1023,21557,Late delivery,119.43,Refunded
702535,536499,2025-02-06,1008,22353,Late delivery,655.8,Refunded
702536,536507,2024-09-13,1004,20632,Wrong item,963.37,Refunded
702537,536517,2023-06-26,1018,22431,Quality issue,162.32,Refunded
702538,536522,2023-06-03,1008,21720,Late delivery,700.3,Replaced
702539,536543,2025-01-27,1008,21046,Wrong item,485.61,Refunded
702540,536548,2025-05-16,1028,20997,Quality issue,180.43,Replaced
702541,536554,2025-05-05,1024,20919,Damaged,119.76,Replaced
702542,536574,2024-08-10,1012,20633,Quality issue,303.74,Refunded
702543,536582,2024-12-28,1013,21832,Changed mind,977.65,Refunded
702544,536592,2025-08-30,1004,20615,Wrong item,333.05,Replaced
702545,536632,2024-03-14,1004,21185,Changed mind,763.7,Replaced
702546,536643,2024-01-01,1015,21904,Quality issue,238.66,Refunded
702547,536650,2025-12-11,1010,20550,Changed mind,260.27,Refunded
702548,536737,2025-12-25,1018,21946,Damaged,263.16,Refunded
702549,536758,2024-04-20,1023,20319,Late delivery,71.51,Replaced
702550,536765,2025-06-08,1022,20565,Damaged,97.92,Refunded
702551,536783,2023-02-04,1036,22488,Damaged,202.89,Replaced
702552,536794,2025-03-25,1013,20976,Quality issue,282.36,Refunded
702553,536828,2025-02-20,1024,21595,Changed mind,60.61,Replaced
702554,536839,2025-12-03,1001,21705,Quality issue,234.17,Replaced
702555,536864,2025-10-17,1013,22395,Changed mind,334.58,Replaced
702556,536869,2023-04-23,1005,20644,Wrong item,344.9,Refunded
702557,536885,2024-06-16,1036,21025,Wrong item,107.04,Replaced
702558,536902,2025-07-27,1016,20020,Late delivery,783.93,Refunded
702559,536905,2024-07-09,1023,22382,Wrong item,103.43,Refunded
702560,536945,2025-09-12,1027,20715,Late delivery,199.66,Replaced
702561,536946,2023-06-19,1023,20226,Wrong item,146.53,Replaced
702562,536948,2025-10-14,1026,22348,Late delivery,503.18,Replaced
702563,536955,2025-01-18,1021,20576,Quality issue,509.46,Refunded
702564,536970,2023-03-08,1018,20169,Wrong item,146.92,Refunded
702565,537027,2023-11-09,1006,22272,Damaged,170.2,Refunded
702566,537041,2025-04-06,1028,21770,Changed mind,241.3,Refunded
702567,537046,2023-05-19,1032,22183,Wrong item,178.93,Refunded
702568,537061,2025-11-09,1023,21479,Damaged,150.76,Replaced
702569,537072,2024-09-23,1015,20315,Quality issue,294.87,Replaced
702570,537087,2025-09-27,1022,21602,Quality issue,320.1,Refunded
702571,537092,2025-02-26,1026,21435,Changed mind,128.49,Refunded
702572,537095,2025-11-01,1017,20353,Quality issue,308.26,Replaced
702573,537112,2023-06-28,1012,22442,Late delivery,216.52,Replaced
702574,537114,2025-05-17,1024,20859,Changed mind,214.47,Refunded
702575,537139,2024-04-13,1001,22029,Changed mind,216.08,Replaced
702576,537169,2024-07-03,1024,22113,Damaged,51.65,Replaced
702577,537175,2024-12-24,1006,20813,Damaged,98.57,Refunded
702578,537179,2024-12-03,1010,21136,Quality issue,494.56,Refunded
702579,537180,2025-03-26,1011,20269,Late delivery,264.03,Replaced
702580,537196,2025-05-24,1026,20738,Damaged,158.29,Replaced
702581,537201,2023-04-29,1022,22327,Changed mind,85.91,Refunded
702582,537204,2023-05-18,1038,22021,Late delivery,273.5,Refunded
702583,537207,2025-04-29,1035,21106,Late delivery,289.45,Replaced
702584,537212,2023-10-29,1025,20740,Quality issue,208.04,Refunded
702585,537238,2024-04-08,1026,20052,Wrong item,116.48,Replaced
702586,537243,2023-10-27,1020,22011,Late delivery,269.4,Refunded
702587,537258,2025-03-25,1029,21627,Quality issue,71.93,Refunded
702588,537266,2023-12-17,1010,20551,Quality issue,706.42,Replaced
702589,537270,2024-05-09,1023,22190,Changed mind,148.28,Replaced
702590,537278,2023-05-11,1034,21156,Changed mind,91.23,Refunded
702591,537282,2024-01-13,1039,21339,Changed mind,268.62,Replaced
702592,537292,2025-09-27,1007,21190,Damaged,34.29,Refunded
702593,537307,2025-01-24,1037,22394,Changed mind,292.79,Refunded
702594,537376,2023-06-28,1018,20258,Changed mind,112.93,Replaced
702595,537381,2024-11-11,1001,21480,Quality issue,208.71,Refunded
702596,537384,2025-03-07,1010,22462,Late delivery,1081.47,Refunded
702597,537393,2025-12-25,1038,21972,Quality issue,242.37,Replaced
702598,537411,2024-09-15,1017,22232,Damaged,194.94,Replaced
702599,537419,2023-11-19,1032,21829,Quality issue,484.18,Refunded
702600,537431,2025-10-18,1037,20348,Damaged,292.05,Replaced
702601,537450,2023-10-01,1035,21780,Late delivery,439.58,Replaced
702602,537524,2024-10-01,1004,20498,Late delivery,278.65,Replaced
702603,537536,2023-12-06,1004,20473,Late delivery,263.75,Refunded
702604,537549,2025-09-09,1024,20979,Damaged,56.72,Replaced
702605,537584,2023-07-31,1006,21280,Late delivery,298.22,Refunded
702606,537589,2023-06-21,1022,21369,Wrong item,330.44,Refunded
702607,537629,2024-07-01,1007,20318,Late delivery,26.4,Replaced
702608,537651,2023-03-18,1036,21723,Late delivery,324.19,Refunded
702609,537664,2025-09-28,1013,21088,Damaged,306.34,Replaced
702610,537679,2023-06-25,1009,21557,Late delivery,321.3,Refunded
702611,537683,2024-05-05,1016,21612,Damaged,496.49,Refunded
702612,537686,2023-08-25,1038,21145,Quality issue,213.77,Replaced
702613,537695,2025-11-20,1014,22090,Late delivery,42.21,Replaced
702614,537696,2023-07-29,1019,22321,Late delivery,293.07,Refunded
702615,537700,2024-12-10,1035,21563,Changed mind,208.44,Refunded
702616,537732,2025-07-03,1002,20147,Damaged,223.53,Replaced
702617,537741,2023-03-17,1009,20140,Quality issue,157.14,Refunded
702618,537760,2024-01-23,1020,22442,Changed mind,301.63,Refunded
702619,537771,2025-08-07,1037,21099,Changed mind,592.94,Replaced
702620,537808,2023-02-08,1034,21935,Late delivery,454.37,Replaced
702621,537818,2024-01-11,1004,22149,Damaged,341.42,Replaced
702622,537828,2023-06-11,1039,21701,Late delivery,334.28,Refunded
